medianage,population,countystate,county,state,voteproportion,landarea,income,nonenglish,unemployment,bachelorsdegree,white,black,nativea,asian,pacifici,hispanic,veteran,disability%,manufacturing,agriculture,mining,nonengproportion,popdensity,veteran%,mining/capita,agriculture/capita,manufacturing/capita,popdensityroot,incomeroot,medianageroot,veteran%root,disability%root,mining/capitaroot,agriculture/capitaroot,manufacturing/capitaroot
36.5,939585,"Collin County, Texas",Collin,Texas,0.5561799462673518,841.23,41174,242321.0,3.7,33.4,70.4,9.3,0.4,14.1,0.1,15.1,42404,6.5,41986.0,1156.0,3142.0,0.25790215893186885,1116.9180842338005,0.04513056296130739,0.0033440295449586785,0.001230330411830755,0.04468568570166616,2.0174469907323966,2.8937586464352423,1.432944224731428,0.733579311993543,1.2058445799940376,0.21549270994195757,0.19168439919786467,0.7328529538350601
42.6,134788,"Comal County, Texas",Comal,Texas,0.7259159188137283,559.48,37145,150610.92631578946,4.0,24.6,89.4,2.3,0.1,1.1,0.1,26.9,13270,12.7,3640.0,278.0,895.0,0.1860912928565291,240.91656538214056,0.09845090067365048,0.006640056978366026,0.002062498145235481,0.027005371398047304,1.7305600201250566,2.8641122597164435,1.455261231892519,0.793089078574954,1.2893783452917424,0.2556436674016379,0.21881460197008723,0.6968591637820511
31.7,74686,"Coryell County, Texas",Coryell,Texas,0.6697529173286583,1052.07,21153,150610.92631578946,9.8,11.3,72.1,10.6,1.3,2.2,0.7,18.0,10337,19.4,1140.0,350.0,36.0,0.1860912928565291,70.98957293716198,0.1384061269849771,0.00048201804889805316,0.004686286586508851,0.015263904881771683,1.5315086581008117,2.7073050722852927,1.4128821103954876,0.8205698043699002,1.3451792917779077,0.11591461098475003,0.2649017010432065,0.6582131660334318
33.3,2574984,"Dallas County, Texas",Dallas,Texas,0.34644842438400314,871.28,29765,1040096.0,4.8,19.5,61.8,22.6,0.3,6.1,0.1,39.9,88249,9.3,106676.0,2380.0,5294.0,0.4039232865136249,2955.4035442108166,0.03427166926085754,0.0020559351048394865,0.0009242775877442345,0.04142783023117814,2.2236256699934427,2.8013707432722756,1.419856399942765,0.7136635661788124,1.2498223734988043,0.18864290067953493,0.17725624056035522,0.7273261776001798
35.1,806180,"Denton County, Texas",Denton,Texas,0.5712568434093991,878.43,38490,172330.0,4.2,30.7,74.3,9.2,0.5,7.9,0.1,19.2,38193,7.8,35162.0,410.0,3329.0,0.21376119477039868,917.7509875573467,0.04737527599295443,0.004129350765337766,0.0005085712868093974,0.043615569723883,1.9782104241927023,2.874317844528907,1.4273507633889846,0.7371488210751319,1.2280313679961983,0.22754812403008873,0.1484197346073421,0.7310787405216261
30.4,157462,"Ector County, Texas",Ector,Texas,0.6849165069805639,897.69,28299,150610.92631578946,11.9,11.4,85.3,4.9,0.7,1.1,0.0,59.7,5688,13.4,3816.0,106.0,9866.0,0.1860912928565291,175.4079916229433,0.036123001105028515,0.06265638693780087,0.0006731782906352009,0.02423441846286723,1.6765053265730576,2.787257603813034,1.406978167340907,0.7174280991014462,1.2963148013310097,0.4080477006894748,0.16174033487640987,0.6893555243294344
36.1,168499,"Ellis County, Texas",Ellis,Texas,0.705809369748559,935.49,29197,150610.92631578946,3.6,15.1,83.8,9.8,0.7,0.8,0.0,25.9,9834,12.0,12551.0,504.0,563.0,0.1860912928565291,180.11844060332018,0.05836236416833334,0.003341266120273711,0.0029911156742769987,0.07448708894414803,1.6809539569627059,2.7959784707533273,1.431366076524766,0.7526850457570741,1.2820888539868154,0.21544596161286522,0.2392208056835095,0.7712729501382574
32.1,837918,"El Paso County, Texas",El Paso,Texas,0.2593921722552428,1012.69,19587,559310.0,5.8,14.7,80.5,3.6,0.6,1.3,0.0,82.2,44566,15.2,22073.0,1183.0,1644.0,0.6674996837399364,827.4180647582182,0.0531865886638072,0.0019620058287326443,0.0014118326614298775,0.026342673149401256,1.9578188240436327,2.6865615344465166,1.4146548838580009,0.7457275941788051,1.3127570485010611,0.18612990097795523,0.1987741440014344,0.6951299238128632
36.0,741237,"Fort Bend County, Texas",Fort Bend,Texas,0.44756282768462907,861.48,37731,270917.0,6.5,28.1,52.5,20.5,0.4,19.8,0.0,24.2,25470,7.2,28780.0,650.0,16718.0,0.3654930879057575,860.4227608301992,0.03436147952679103,0.022554189820529737,0.0008769125124622759,0.03882698785948354,1.9654915861102171,2.868598926551581,1.4309690811052556,0.7138503643666199,1.2182411066377865,0.3344200491553364,0.17464728160008136,0.7226256449458976
37.1,329431,"Galveston County, Texas",Galveston,Texas,0.6001236747679064,378.36,33895,65013.0,7.3,18.3,78.4,13.2,0.8,3.5,0.0,24.1,20195,13.7,17146.0,962.0,1957.0,0.1973493690636279,870.6813616661381,0.06130267036192708,0.0059405459716905815,0.0029201866248167296,0.05204731795125535,1.9678225127370546,2.8380076633160316,1.4352825043251558,0.7563937632939797,1.299188168055162,0.2489390592385512,0.23788034492507254,0.7441146166655258
40.0,128235,"Grayson County, Texas",Grayson,Texas,0.745001687194196,932.8,25852,150610.92631578946,6.2,14.9,86.6,4.3,1.1,1.4,0.0,13.0,10220,17.8,7740.0,53.0,285.0,0.1860912928565291,137.47319897084049,0.07969743049869381,0.002222482161656334,0.0004133037002378446,0.06035793660077202,1.6361450541454354,2.7621637076279537,1.4461255495919247,0.7765053136514136,1.3336504020644393,0.19285498263580914,0.13880371875850084,0.7552199232667831
35.5,123745,"Gregg County, Texas",Gregg,Texas,0.688974586217634,273.3,23451,150610.92631578946,5.3,13.9,74.5,20.8,0.4,1.5,0.0,18.6,7364,15.1,6509.0,263.0,2388.0,0.1860912928565291,452.7808269301134,0.0595094751303083,0.019297749404016323,0.0021253383975110107,0.052600105054749685,1.843269354920419,2.735370359977632,1.4289690920651408,0.7541515222123955,1.3118908249671954,0.3238305022037633,0.22043418060082715,0.7449011781345619
37.0,155265,"Guadalupe County, Texas",Guadalupe,Texas,0.633530490124866,711.3,31284,35492.0,3.3,17.9,68.6,7.1,0.1,2.0,1.1,37.6,18042,12.8,8207.0,224.0,1179.0,0.2285898302901491,218.28342471531002,0.1162013332045213,0.007593469230026084,0.0014426947476894342,0.05285801693878208,1.713570890404365,2.8153489261804405,1.4348951656753595,0.8063453969066504,1.290390024296432,0.26382422440291897,0.1998971600172888,0.7452656189926861
33.3,4589928,"Harris County, Texas",Harris,Texas,0.4160887180362652,1703.48,30496,1873702.0,6.5,20.0,62.8,19.0,0.3,6.9,0.1,42.4,164047,9.3,209348.0,2822.0,65138.0,0.4082203468115404,2694.4419658581255,0.03574064778358179,0.014191508014940539,0.0006148244591200559,0.04561030151235488,2.2031642884485008,2.8081757708060575,1.419856399942765,0.7166650771562755,1.2498223734988043,0.3034356947644684,0.1573919743789851,0.7343554026479231
37.2,66534,"Harrison County, Texas",Harrison,Texas,0.7062302244990206,899.95,21580,150610.92631578946,5.1,11.9,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,13.0,3856,11.2,3833.0,165.0,1197.0,0.1860912928565291,73.9307739318851,0.05795533110890672,0.017990801695373794,0.002479935070790874,0.057609643189948,1.5377386325161413,2.7127210913621016,1.4356689044765665,0.7521584504476213,1.2732737985986746,0.31912160313283733,0.22883782050640372,0.7517085994360317
31.2,204470,"Hays County, Texas",Hays,Texas,0.4687378748406408,677.98,29990,150610.92631578946,4.8,21.4,90.1,4.2,0.2,1.6,0.0,38.1,13435,8.9,6504.0,406.0,703.0,0.1860912928565291,301.58706746511695,0.0657064606054678,0.00343815718687338,0.001985621362547073,0.03180906734484276,1.7698696070622606,2.8034811902397787,1.4106376123019917,0.7616594019118428,1.24433982430245,0.21706464735046938,0.2167717408225786,0.7083617359237305
43.7,79901,"Henderson County, Texas",Henderson,Texas,0.7871526044266933,873.75,25073,150610.92631578946,4.4,11.3,90.0,6.0,1.2,0.1,0.3,12.2,7591,17.8,3656.0,423.0,404.0,0.1860912928565291,91.44606580829756,0.0950050687726061,0.0050562571181837525,0.005294051388593384,0.0457566238219797,1.570784121892774,2.753725397442944,1.4589759860344365,0.7902685114722107,1.3336504020644393,0.23936306448644118,0.2720778515027717,0.7345906516294413
29.2,849843,"Hidalgo County, Texas",Hidalgo,Texas,0.28045918690936766,1570.87,15918,648118.0,7.1,12.8,84.4,0.3,0.2,1.1,0.0,91.8,16965,13.8,13346.0,5445.0,2977.0,0.7626326274382444,541.0014832545023,0.019962510722568758,0.00350299996587605,0.0064070657756785665,0.015704077106006638,1.8763758970108686,2.6314119949668346,1.4013231128592056,0.6761164713859869,1.3001333800154,0.21812514748503053,0.2834842195436394,0.6600870945647731
38.1,92073,"Hunt County, Texas",Hunt,Texas,0.7577486214109146,840.32,24369,150610.92631578946,5.1,12.1,77.9,8.3,1.3,1.6,0.0,15.7,6870,14.7,5697.0,462.0,55.0,0.1860912928565291,109.5689737242955,0.0746147078948226,0.0005973521010502536,0.00501775764882213,0.06187481672151445,1.5994429698694714,2.745894016951828,1.4391050512776031,0.7714049907922401,1.3083734825286597,0.12601763198940197,0.26891276523741076,0.7570967685946616
35.9,254679,"Jefferson County, Texas",Jefferson,Texas,0.4891917185966354,876.3,25267,50307.0,4.9,12.4,59.0,33.8,0.3,3.9,0.1,19.9,13732,13.9,11320.0,718.0,894.0,0.19753100962387948,290.62992125984255,0.05391885471515123,0.0035103012026904456,0.0028192351941070917,0.044448109188429355,1.7633317705877007,2.7558486843131322,1.4305710919536958,0.7467479961595133,1.3010724475298516,0.21824344982233757,0.23592106520942896,0.7324623889247369
36.9,163274,"Johnson County, Texas",Johnson,Texas,0.7704405791063431,724.69,25468,150610.92631578946,5.0,15.0,91.4,3.3,0.7,0.8,0.5,20.6,6726,12.2,6607.0,498.0,1043.0,0.1860912928565291,225.3018532061985,0.04119455638987224,0.006388034837144922,0.003050087582836214,0.040465720200399326,1.7190023737518758,2.7580331644394365,1.4345068837019834,0.7269155897806685,1.284209809779432,0.25330472628514566,0.24031368667229408,0.725619136045906
36.0,118350,"Kaufman County, Texas",Kaufman,Texas,0.7169998788319399,780.7,25813,150610.92631578946,4.6,12.8,83.5,10.8,0.3,1.2,0.0,20.5,6060,12.2,4930.0,122.0,604.0,0.1860912928565291,151.59472268477006,0.05120405576679341,0.005103506548373469,0.0010308407266582172,0.041656104773975494,1.6522220289878131,2.761746727956033,1.4309690811052556,0.7429001331548074,1.284209809779432,0.23991150686230223,0.18271188963037127,0.7277259566767373
36.7,81704,"Liberty County, Texas",Liberty,Texas,0.7785057897556352,1158.42,22789,150610.92631578946,6.9,6.9,85.0,10.3,0.5,0.6,0.0,22.7,5378,19.2,3011.0,578.0,911.0,0.1860912928565291,70.53055023221283,0.06582297072358759,0.01115000489572114,0.007074317046901008,0.03685254087927152,1.5305154823942106,2.727548783173476,1.4337274702934741,0.7617943510413828,1.3437860331521787,0.28786313907865424,0.28949262082954436,0.7188640141431705
30.6,303137,"Lubbock County, Texas",Lubbock,Texas,0.6630543463989577,895.6,25830,62609.0,3.9,19.5,81.8,7.1,1.3,1.9,0.3,35.0,15462,15.0,8126.0,1977.0,993.0,0.20653697832993004,338.47364895042426,0.05100664056185817,0.0032757466096187534,0.0065218036729267626,0.02680636148012285,1.790409964864055,2.7619285579876327,1.407901081844135,0.7426132128096877,1.31101942303975,0.21432726067078023,0.28455632902296185,0.6963439183743685
33.3,247934,"McLennan County, Texas",McLennan,Texas,0.610306670882074,1037.1,24968,43843.0,3.7,13.5,77.1,14.7,0.4,1.6,0.1,25.8,14101,13.8,12881.0,1375.0,536.0,0.17683335081110296,239.06469964323597,0.056874006792130165,0.002161865657796026,0.005545830745278986,0.05195334242177354,1.7292251577928262,2.752570021133573,1.419856399942765,0.7507431574200044,1.3001333800154,0.19135589493445038,0.2748352009109705,0.7439801516237193
32.0,162565,"Midland County, Texas",Midland,Texas,0.7513004958140291,900.3,35666,150610.92631578946,5.2,19.4,85.6,7.1,0.2,2.1,0.1,44.4,6284,9.4,4437.0,101.0,11204.0,0.1860912928565291,180.56758858158392,0.038655307107926064,0.06892012425798912,0.0006212899455602374,0.027293697905453204,1.6813726543477805,2.8524986038360933,1.4142135623730951,0.722305485012137,1.2511598097475969,0.4153050959406903,0.15789163921494193,0.6975996243061788
37.2,556203,"Montgomery County, Texas",Montgomery,Texas,0.7345576449431174,1041.74,37421,117318.0,4.7,21.2,86.4,5.5,0.7,2.8,0.1,23.4,26840,11.2,21620.0,784.0,11228.0,0.21092658615649323,533.9172922226276,0.04825576273410967,0.020186874216787755,0.0014095573019203421,0.03887070008611963,1.8739042607833676,2.8662333102326687,1.4356689044765665,0.7385075140306869,1.2732737985986746,0.32687255887095135,0.19869047582632032,0.7227069584503193
30.7,65806,"Nacogdoches County, Texas",Nacogdoches,Texas,0.6529484572540005,946.54,20327,150610.92631578946,10.9,17.3,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,19.3,3625,21.7,2412.0,970.0,351.0,0.1860912928565291,69.52268261246223,0.05508616235601617,0.005333860134334255,0.014740297237333982,0.03665319271798924,1.5283142136125287,2.6965428673043523,1.4083605050187036,0.7483491191021662,1.3603353171076316,0.2425215664816862,0.3359196234936959,0.7184742058755237
35.0,361350,"Nueces County, Texas",Nueces,Texas,0.48624108040802644,838.48,26251,126779.0,5.2,14.4,90.3,4.1,0.4,1.8,0.1,63.4,27251,13.2,9411.0,1189.0,2643.0,0.3508482081084821,430.9584009159431,0.07541441815414418,0.007314238273142383,0.003290438632904386,0.026044001660440016,1.8341866794317179,2.7663975110885706,1.426943588457651,0.7722278113976855,1.2943668840243445,0.26152879354932046,0.24457985721585646,0.6943377398671885
37.4,84964,"Orange County, Texas",Orange,Texas,0.79728125,333.67,28027,150610.92631578946,4.7,12.1,88.3,8.9,0.5,1.4,0.0,7.2,4660,17.7,5868.0,0.0,338.0,0.1860912928565291,254.63481883297868,0.05484675862718328,0.003978155454074667,0.0,0.06906454498375783,1.740170407148564,2.784566931767139,1.4364389083975462,0.7480232497608673,1.3328992593478532,0.22539777077716006,0.0,0.7654653130536394
40.0,129441,"Parker County, Texas",Parker,Texas,0.8179418131897144,903.48,29582,150610.92631578946,6.1,14.7,93.9,1.5,0.8,0.6,0.1,11.8,9981,13.5,5601.0,2094.0,1465.0,0.1860912928565291,143.2693584805419,0.07710848958212622,0.01131789772946748,0.01617725450205113,0.04327067930562959,1.6429158959391008,2.799643631797717,1.4461255495919247,0.7739452151818714,1.2972789669802325,0.28881716414870695,0.34204953031174506,0.7304985720400142
33.8,120832,"Potter County, Texas",Potter,Texas,0.6851418798645772,908.37,22033,37369.0,3.2,9.9,78.5,10.1,0.2,4.7,0.2,37.9,5279,12.7,7839.0,223.0,444.0,0.3092641022245763,133.020685403525,0.04368875794491525,0.003674523305084746,0.0018455376059322035,0.06487519862288135,1.6307670134649936,2.7183624561946202,1.4219740471269156,0.7312013251681565,1.2893783452917424,0.22084749631248413,0.21285898097185646,0.7606902854599482
35.5,132501,"Randall County, Texas",Randall,Texas,0.8003314611914188,911.54,34250,150610.92631578946,3.8,21.0,89.2,2.7,0.8,1.7,0.1,21.0,9541,12.2,5209.0,990.0,325.0,0.1860912928565291,145.35950150295105,0.07200700372072663,0.0024528116768930044,0.007471641723458691,0.03931291084595588,1.6452971389213866,2.8409661397347206,1.4289690920651408,0.7686656502912684,1.284209809779432,0.19823457397636635,0.2928322388549201,0.7235249637347245
37.5,93978,"Rockwall County, Texas",Rockwall,Texas,0.7122008611194552,127.04,36876,15442.0,4.5,25.2,86.0,6.3,0.1,2.7,0.0,17.1,4746,9.4,3418.0,279.0,105.0,0.16431505245908617,739.7512594458437,0.05050118112749793,0.0011172827683074763,0.0029687799272170084,0.03637021430547575,1.9360143468322766,2.8620313106160906,1.4368225216312152,0.7418740045432255,1.2511598097475969,0.15677631597519837,0.23880180529058043,0.7179175762999581
35.6,67655,"San Patricio County, Texas",San Patricio,Texas,0.6016808274843,693.45,23521,150610.92631578946,7.2,11.0,93.8,1.6,0.4,0.9,0.0,57.1,3907,12.8,1479.0,168.0,1242.0,0.1860912928565291,97.56291008724493,0.05774887295839184,0.018357844948636463,0.0024831867563372997,0.021860911979898014,1.5809876396831333,2.736185758957928,1.4293711092335237,0.7518900735072055,1.290390024296432,0.3204743528195265,0.22890974157768124,0.6822865774911652
36.5,225290,"Smith County, Texas",Smith,Texas,0.6951915817289543,921.45,24837,150610.92631578946,6.9,17.4,75.8,17.3,0.5,1.7,0.1,19.2,12199,14.4,6534.0,674.0,2496.0,0.1860912928565291,244.49508926149002,0.054147987038927606,0.011079053664166186,0.0029916995871987215,0.029002618846819653,1.733113535418486,2.7511224047219325,1.432944224731428,0.7470647272518981,1.305678489065226,0.28745607832497233,0.23923172159611122,0.7018490582588526
34.3,2016872,"Tarrant County, Texas",Tarrant,Texas,0.5174476525547708,863.61,30264,556617.0,4.4,20.4,67.8,15.9,0.5,5.4,0.1,28.4,104094,10.7,98213.0,2143.0,8332.0,0.2759803299366544,2335.3967647433446,0.051611604504400874,0.0041311496217905745,0.0010625364425704755,0.04869570304907798,2.171881206927657,2.806032086656009,1.4240636861607145,0.7434893228617208,1.2674720109476267,0.2275732786517718,0.18423662053982143,0.7391780535281938
32.8,136535,"Taylor County, Texas",Taylor,Texas,0.7266330120850543,915.55,23753,22008.0,3.5,15.2,77.5,7.8,0.8,2.4,0.0,24.0,10301,19.1,3380.0,400.0,664.0,0.16118943860548576,149.12893888919228,0.07544585637382356,0.004863221884498481,0.0029296517376496867,0.024755557183139855,1.649514709736415,2.7388726982005753,1.4177099400931692,0.7722599974373,1.343084498797998,0.2370734071797974,0.23806090579400258,0.6908237670082312
33.8,118386,"Tom Green County, Texas",Tom Green,Texas,0.7145196080979236,1521.97,27375,150610.92631578946,3.8,17.0,89.3,5.0,0.4,1.1,0.0,39.3,10546,12.8,3645.0,510.0,2554.0,0.1860912928565291,77.78471323350658,0.08908147922896288,0.0215734968661835,0.00430794181744463,0.030789113577618977,1.5455726553500129,2.778020286084953,1.4219740471269156,0.7851971995649477,1.290390024296432,0.3313841932669954,0.2599986502799499,0.7060569276493045
33.7,1199323,"Travis County, Texas",Travis,Texas,0.2713965693804403,990.2,39961,341460.0,3.9,30.3,74.5,8.3,0.4,6.4,0.1,33.8,51327,8.1,50260.0,1583.0,2858.0,0.28471062424384425,1211.1926883457886,0.04279664444023837,0.0023830110820854764,0.001319911316634468,0.041906975852209954,2.0338612594287193,2.8851183618245084,1.4215527835876227,0.729694330377711,1.2326747552928772,0.19665409555084723,0.1952932757638502,0.728163041483048
36.1,92467,"Victoria County, Texas",Victoria,Texas,0.6835780612408829,882.14,31277,150610.92631578946,5.7,13.1,87.4,6.7,0.4,1.5,0.2,46.3,6066,15.6,4231.0,717.0,2211.0,0.1860912928565291,104.82123019021924,0.06560178225745401,0.023911233196708015,0.0077541176852282435,0.045756864611158576,1.592373440276389,2.8152859245594337,1.431366076524766,0.7615379732681448,1.3161714313804664,0.33843064991719407,0.29511063918065245,0.7345910381987424
34.1,71484,"Walker County, Texas",Walker,Texas,0.6508385532430794,784.17,17671,150610.92631578946,3.1,13.7,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,18.0,4922,8.5,15477.792091836734,1403.9349489795918,497.71173469387753,0.1860912928565291,91.15880485098894,0.06885456885456885,0.001928055772677652,0.006351911643290416,0.052202503019182195,1.570289990115228,2.659047605619725,1.4232311414645247,0.7652322705184466,1.2386308499811036,0.1112346266644321,0.24927321439489217,0.7343241207756103
28.1,271193,"Webb County, Texas",Webb,Texas,0.22751955012740532,3361.48,15686,150610.92631578946,4.7,12.3,95.4,0.4,0.1,0.3,0.0,95.5,4959,11.5,1786.0,241.0,2645.0,0.1860912928565291,80.67666623035092,0.018285870210514282,0.009753201594436435,0.0008886660053909946,0.006585715708001313,1.551224996529236,2.6275514038836087,1.3959524716072271,0.6702110181633273,1.2766439281750919,0.2793825824963526,0.17530630540053288,0.6051461824780846
